Ref Number,Date/time received,Page Title,Page URL,Y/N,What's wrong,Details,Topic,Personal info,(Y/N),Notes,,Test - auto-topic generator
0520-0001,2020-05-10,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,I need to know if I can travel from Toronto to Muskoka cottage this weekend,"Fun, Good, Bad",N,,,
0520-0158,2020-05-11,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,students financial support,"Financial support ",N,,,
0520-0159,2020-05-11,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,Other reason,Its pretty good.,Feedback unclear,N,,,
0520-0160,2020-05-11,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,,Est ce que je peux reprendre les ménages dans les maisons privée?,"Permissible activities,  Cleaning houses",N,,,
0520-0161,2020-05-11,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,The answer I need is missing,"Après avoir passé un test négatif au Covid 19, est ce que je dois être quand même en quarantaine pour 14 jours?",Quarantine isolation self-isolation,N,,,
0520-0162,2020-05-11,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,I know if someone not isolating and he just got back from equador less than a wk ago. What should I do?,Report rule breaking,N,,,
0520-0163,2020-05-11,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,Other reason,What can I do to treat myself with covid,Treatment,N,,,
0520-0164,2020-05-11,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,,No details,N,,,
0520-0165,2020-05-11,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Est-ce qu’une personne testée positive et qui dit n’avoir aucun symptôme peut décéder quand même?,Course of illness,N,,,
0520-0166,2020-05-11,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,"Once you are tested, how long do you need to wait for results and if NOT infected, can you be with loved ones (who are also NOT infected) the next day?",Testing,N,,,
0520-0167,2020-05-11,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,,No details,N,,,
0520-0168,2020-05-11,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,,No details,N,,,
0520-0169,2020-05-11,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,I’m not in the right place,,No details,N,,,
0520-0170,2020-05-11,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,I just getting dizzy spells - like Vertigo !,Symptoms,N,,,
0520-0171,2020-05-11,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Quand dois je consulter Actuellement maux de gorge perte d énergie fatigue corporelle leger écoulement nasal Je travail dans une école,Symptoms,N,,,
0520-0172,2020-05-11,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Quand un employée est testée positif est ce que les autres employers qu’il a fréquenter doit s’auto isoler ?,Workplaces,N,,,
0520-0173,2020-05-11,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,"I was tested and diagnosed with covid 19 in March and now I have recovered. I am abroad and will need to travel back to Canada, what are the procedures for this situation?",Travel from outside Canada,N,,,
0520-0174,2020-05-11,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,The answer I need is missing,,No details,N,,,
0520-0175,2020-05-11,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,,combien de test négatif est nécessaire pour être certain d'être négatif apres le civid-19,Testing,N,,,
0520-0176,2020-05-11,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,Looking for return to work guidelines,Workplaces,N,,,
0520-0177,2020-05-11,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Faut il avoir tout les symptomes pour etre atteint du covid 19,Symptoms,N,,,
0520-0178,2020-05-11,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,In a retirement home during isolation (no sickness) do 2 close friends allowed to be together,"Permissible activities,  Social contact",N,,,
0520-0179,2020-05-11,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,,Mon larron ma retirer du travail pour symptôme de gripe. Jai téléphoner pour savoir quoi fair. Et jatyend toujours un retour dapelle. Esse que je va travailler demain meme si jai las de nouvelle?????,Feedback unclear,N,,,
0520-0180,2020-05-11,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,Elderly,Feedback unclear,N,,,
0520-0181,2020-05-11,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Il me semble que les aînés pouvaient aller garder leurs petits enfants. Je crois avoir entendu cela. Pouvez vous confirmer,"Permissible activities,  Family relationships",N,,,
0520-0182,2020-05-11,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,I’m not in the right place,,No details,N,,,
0520-0183,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,who can travel together in a car?,"Permissible activities,  Carpool",N,,,
0520-0184,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The information isn’t clear,The claim form (number 3) ????,Feedback unclear,N,,,
0520-0185,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Ou passer teste de dépistage,Testing,N,,,
0520-0186,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The information isn’t clear,"My brother and I live with our 84yr old mother. Mom is in the high-risk group due to existing health issues like diabetes. Our sister lives outside our home and insists on visiting even though we have expressly asked her not to. Mom lets her visit because ""she's not sick"". How do we stop her?",Report rule breaking,N,,,
0520-0187,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The information isn’t clear,,No details,N,,,
0520-0188,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Quelle est le tratament,Treatment,N,,,
0520-0189,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,"If the vaccine is based on a live culture, some people will not be able to use it due to an allergic reaction. What should these people do?",Vaccine,N,,,
0520-0190,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,If you quarantine for 14 days but still have symptoms at the end of 14 days how long do you continue to quarantine?,Quarantine isolation self-isolation,N,,,
0520-0191,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,,No details,N,,,
0520-0192,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,Other reason,Question: When does a person who has COVID LOOSE THE ABILITY TO INFECT OTHERS? is it 10 days after onset of symptoms? Is it after all symptoms are gone and they are well? or do they continue to infect others for a long period of time?,Contagious,N,,,
0520-0193,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,Treatment for hospital covid 19,Treatment,N,,,
0520-0194,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,What is the treatment in the hospital?,"Treatment ",N,,,
0520-0195,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,J’aimerais savoir si le fait de mettre de la crème hydratante après les nombreux lavages de main constitue une pellicule sur les mains qui peux faire en sorte d’attraper plus facilement le virus,Avoid infection,N,,,
0520-0196,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,If I put a petition in my golf cart can I have a rider,"Permissible activities,  Golf",N,,,
0520-0197,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,"I have a general feeling of malaise - nausea, gas, bloating, cough which is normal due to hiatus hernia, difficulty breathing which is normal due to asthma & allergies",Symptoms,N,,,
0520-0198,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The information isn’t clear,,No details,N,,,
0520-0199,2020-05-12,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,The answer I need is missing,"que fait on exactement pour être prise en charge en arrivant a l’aéroport, ne peux aller ou je vis, personnes plus de 65 ans.",Travel from outside Canada,N,,,
0520-0200,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,,No details,N,,,
0520-0201,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Test sérologique,Testing,N,,,
0520-0202,2020-05-12,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,The answer I need is missing,Est ce que 2 conjoints qui vivent séparément peuvent se voir ? Mon fils et sa compine respecte le.confinement maisnils on hâte de se voir est ce que c est accepté poir les relations de longue date pour des personnes qui ont respecté le confinement,"Permissible activities,  Family relationships",N,,,
0520-0203,2020-05-12,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,The answer I need is missing,"Ma conjointe (62) recevra 4 petit enfants plus 2 d'autres familles) pour faire les leçons, est-ce risqué de contacté le virus ou simplement proscrit?","Permissible activities,  Family relationships",N,,,
0520-0204,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,Can u tell me what coronavirus is,What is COVID,N,,,
0520-0205,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,what are the complications for adults,Symptoms,N,,,
0520-0206,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,Symptoms all Conjunctivitis,Symptoms,N,,,
0520-0207,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,,No details,N,,,
0520-0208,2020-05-12,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,Other reason,Moi je vois ma fille depuis le debut de la covid 19 avec ses enfantset des fois je cuche chez eux.Je reste ds une cooperative de 55ans et plus.Hier on me dit que si je couche chez ma fille je dois me mettre en quanrentaine je pourrais plus sortir pour faire mon lavage et ni mettre mes vidanges pend,"Permissible activities,  Family relationships",N,,,
0520-0209,2020-05-12,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,,ou m inscrire por aider au personel,Feedback unclear,N,,,
0520-0210,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,,Lieu où je peux me rendre pour vérifier si je suis atteint,Testing,N,,,
0520-0211,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The information isn’t clear,,No details,N,,,
0520-0212,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,can my son come to my house,"Permissible activities,  Family relationships",N,,,
0520-0213,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,"Comment peut-on avoir la Covid-29 si pas de température , juste maux de gorge et?",Symptoms,N,,,
0520-0214,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,Who qualifies for the senior package for covid 19,Financial support,N,,,
0520-0215,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,Other reason,Is there responses for people who have underlying conditions who's partners are front line workers?,Vulnerable people,N,,,
0520-0216,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,,No details,N,,,
0520-0217,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,I'm trying to find out if I should wear gloves to the grocery or drug store.,PPE,N,,,
0520-0218,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,New cases in ontario,Cases,N,,,
0520-0219,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,"My sister has tested positive and works at long term care. She has followed all the proper guide lines. She has tester fore more time and is still positive. They have called her to say her case is closed. She has not seen her test and is scared to go back to work, she is scared that she can spread",Workplaces,N,,,
0520-0220,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,,Que doit-on faire après la quarantaine. Peut-on sortir de la chambre. ON n'a aucun symptôme. Comment doit-on vivre à la maison. Trois personnes chez moi sont testée positive et je suis le seul à ne pas passer le test et je n'ai aucun symptôme,Quarantine isolation self-isolation,N,,,
0520-0221,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,Does corvid19 always start in the nasal passage and is that why they swab the nose,Course of illness,N,,,
0520-0222,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,When do you know you are free from the virus..have had a positive negative then 2 days after positive test self isolation for 14 days before 1st positive started April 3 and have had no contact except for testing at hospital ..still in isolation.,Quarantine isolation self-isolation,N,,,
0520-0223,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,What is covid 19,What is COVID,N,,,
0520-0224,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,What is the process for someone requested to come back to site after being off since the start of the essential personel only,Workplaces,N,,,
0520-0225,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,Help for people with disabilities,Vulnerable people,N,,,
0520-0226,2020-05-12,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,,Question??? Est-ce qu’un employeur a le droit de me rappeler pour entrer au travail si j’ai 70 ans Merci,Workplaces,N,,,
0520-0227,2020-05-12,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,The answer I need is missing,admissibilité PCUE,Financial support,N,,,
0520-0228,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,want to make contact with grandchildren,"Permissible activities,  Family relationships",N,,,
0520-0229,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,what treatment should be used to treat the coronavirus in patient recovering at home? Is there anything in particular,Treatment,N,,,
0520-0230,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,I was looking for my results from corn-19 testing done over a week ago..Catherine may baptie,Feedback unclear,N,,,
0520-0231,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,,Aucun symptôme mais j aimerais passer le test pour être plus sur,Testing,N,,,
0520-0232,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,,No details,N,,,
0520-0233,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,"You need to update your symptom list like Alberta’s and pneumonia is not a symptom, but a diagnosis or condition.",Symptoms,N,,,
0520-0234,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Délai pour symptômes après avoir reçu des gouttelettes,Symptoms,N,,,
0520-0235,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,Is there any emergency benefit for cpp disability pensioners,Financial support,N,,,
0520-0236,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,What are the regulations for travelling to and from Provinces.,Travel within Canada,N,,,
0520-0237,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,Is there and cure for the corona? just wondering hope you have a great day,Vaccine,N,,,
0520-0238,2020-05-12,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,The answer I need is missing,,No details,N,,,
0520-0239,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,trying to find out if I am under a quarantine order,Quarantine isolation self-isolation,N,,,
0520-0240,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Médicaments de soulagemente,Treatment,N,,,
0520-0241,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The information isn’t clear,,No details,N,,,
0520-0242,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,Where can I find out my test results,Testing,N,,,
0520-0243,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,Seasonal camping in Nova Scotia. Is it acceptable to travel 2 hours to get to seasonal lot just for the weekend,"Permissible activities,  Camping",N,,,
0520-0244,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,"I can smell a smokers smoke from over 20 feet away. Covid does not smell but travels in the air. Can I breathe in the virus from 20 feet away and if so, what kink of a mask should I were to prevent myself from getting covid.",Transmission,N,,,
0520-0245,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,"Si je suis atteinte et que j’habite seule avec mon fils, comment puis- je évite de le contaminer tout en continuant repas, ménage...","Treatment,  At home",N,,,
0520-0246,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,What is the percentage of positive COVID cases that have been determined to be asymptomatic?,Cases,N,,,
0520-0247,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,,No details,N,,,
0520-0248,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,"I was looking for info about how long a person is contagious after having contracted COVID-19. Many people they are no longer at risk after having the anti-bodies, but what about infecting other people? Can you catch the virus again if it has mutated?",Contagious,N,,,
0520-0249,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,"I was looking for info about how long a person is contagious after having contracted COVID-19. Many people they are no longer at risk after having the anti-bodies, but what about infecting other people? Can you catch the virus again if it has mutated?",Virus mutation,N,,,
0520-0250,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,Will cpp disability pensioners recieve money for emergency response,"Financial support ",N,,,
0520-0251,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,,Article scientifique sur le covid 19,Feedback unclear,N,,,
0520-0252,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,airborne virus,Feedback unclear,N,,,
0520-0253,2020-05-12,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,,Sera-t-il permis à un home de 80 ans de jouer au golf à partit du 20 mai?,"Permissible activities,  Golf",N,,,
0520-0254,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,,douleur et diaree,Feedback unclear,N,,,
0520-0255,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,I’m not in the right place,Ou passer un test du covid-19,Testing,N,,,
0520-0256,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,I need to know if my employer has the right to hide the name of an infected coworker.,Workplaces,N,,,
0520-0257,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The information isn’t clear,Can 5 people talk to each other outside while maintaining social distancing?,"Permissible activities,  Social contact",N,,,
0520-0258,2020-05-12,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,"D'où vient le nom ""COVID-19""",What is COVID,N,,,
0520-0259,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,I’m not in the right place,,No details,N,,,
0520-0260,2020-05-12,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,I’m not in the right place,Been in isolation for 2 months is it all right to go out. Am 83 yrs. Old average health..,Vulnerable people,N,,,
0520-0261,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,,No details,N,,,
0520-0262,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,,No details,N,,,
0520-0263,2020-05-12,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,all symptoms of coronavirus,Symptoms,N,,,
